,,CRPS,Skill_Avg
T_CRGHW-1,AR Flx Logit,0.03821395628512968,0.04757918884163858
T_CRGHW-1,RLS,0.03878326150929423,0.03339018052881721
T_CRGHW-1,sRLS,0.03829639695428162,0.04552448902463251
T_CRGHW-1,RMLE,0.03821430513517921,0.04757049432059313
T_CRGHW-1,sRMLE,0.03821405723199559,0.04757667290491637
T_CRGHW-1,Bayes,0.03816716930647545,0.048745278315050364
T_CRGHW-1,Ada Bayes,0.0379399558882043,0.05440820383161309
T_CRMLW-1,Persistent,0.04640002350706898,0.0
T_CRMLW-1,AR Logit Default,0.046503587987935406,-0.0022319919913541767
T_CRMLW-1,AR Flx Logit,0.04639111479376465,0.00019199803428929192
T_CRMLW-1,RLS,0.04674340581544331,-0.007400477034715627
T_CRMLW-1,sRLS,0.0461995980538417,0.004319511889832225
T_CRMLW-1,RMLE,0.04639688322611077,6.767843463991583e-05
T_CRMLW-1,sRMLE,0.04639640900155322,7.789878630577714e-05
T_CRMLW-1,Bayes,0.04635789730571465,0.0009078918106132987
T_CRMLW-1,Ada Bayes,0.046255831283539064,0.003107589449991348
T_CRYRW-2,Persistent,0.03541719319442183,0.0
T_CRYRW-2,AR Logit Default,0.033916947419843885,0.04235925095312846
T_CRYRW-2,AR Flx Logit,0.033911084511781216,0.042524789425657454
T_CRYRW-2,RLS,0.03452135262189034,0.025293946011300052
T_CRYRW-2,sRLS,0.033715109924717525,0.04805810726899679
T_CRYRW-2,RMLE,0.033910707776240306,0.04253542650632167
T_CRYRW-2,sRMLE,0.03391198332492406,0.04249941154949686
T_CRYRW-2,Bayes,0.0339657894942574,0.040980201118620115
T_CRYRW-2,Ada Bayes,0.03385490104730704,0.04411112248615036
T_DDGNO-1,Persistent,0.033672439529299256,0.0
T_DDGNO-1,AR Logit Default,0.03226209497596645,0.04188424043662257
T_DDGNO-1,AR Flx Logit,0.03220637482229416,0.04353901076069751
T_DDGNO-1,RLS,0.03265814767537647,0.030122315700952577
T_DDGNO-1,sRLS,0.0323429842510254,0.03948200061706436
T_DDGNO-1,RMLE,0.032210204838334734,0.04342526741171199
T_DDGNO-1,sRMLE,0.03220984059381555,0.043436084700992986
T_DDGNO-1,Bayes,0.032079672795964534,0.047301792076835256
T_DDGNO-1,Ada Bayes,0.031646434875101555,0.06016803898139967
T_DDGNO-2,Persistent,0.03557566272040178,1.950460897507874e-16
T_DDGNO-2,AR Logit Default,0.03406937469457208,0.04234040663326527
T_DDGNO-2,AR Flx Logit,0.03404856109177251,0.042925458357056
T_DDGNO-2,RLS,0.03432761147861533,0.03508160203775295
T_DDGNO-2,sRLS,0.033822913280903096,0.049268216119373445
T_DDGNO-2,RMLE,0.03405141452712652,0.04284525084619576
T_DDGNO-2,sRMLE,0.034051159925185245,0.04285240747861815
T_DDGNO-2,Bayes,0.03381736505625262,0.04942417174257793
T_DDGNO-2,Ada Bayes,0.033341797137060744,0.06279195979840385
T_DDGNO-3,Persistent,0.032347185843321274,0.0
T_DDGNO-3,AR Logit Default,0.030960630318865694,0.04286479606515332
T_DDGNO-3,AR Flx Logit,0.031008536339859942,0.041383801049812916
T_DDGNO-3,RLS,0.03155746042172385,0.024414037914227905
T_DDGNO-3,sRLS,0.031052191105689964,0.04003423184643707
T_DDGNO-3,RMLE,0.031010050380904753,0.04133699509110775
T_DDGNO-3,sRMLE,0.031011148981954586,0.04130303228967104
T_DDGNO-3,Bayes,0.031201505660209978,0.03541823355702658
T_DDGNO-3,Ada Bayes,0.030832895279805827,0.04681367247370928
T_DDGNO-4,Persistent,0.03369754088717184,2.059169221617819e-16
T_DDGNO-4,AR Logit Default,0.031824144986564856,0.05559443957289375
T_DDGNO-4,AR Flx Logit,0.031857307006246054,0.054610331569516515
T_DDGNO-4,RLS,0.03239589342268148,0.03862737250912821
T_DDGNO-4,sRLS,0.031967150045168403,0.05135065635196479
T_DDGNO-4,RMLE,0.031859293004288525,0.054551395576260486
T_DDGNO-4,sRMLE,0.03185938537789268,0.05454865431972595
T_DDGNO-4,Bayes,0.03201989185514752,0.04978550326985394
T_DDGNO-4,Ada Bayes,0.031647691488780216,0.06083083051238254
T_DRSLW-1,Persistent,0.04060131706463565,-1.7090317274340614e-16
T_DRSLW-1,AR Logit Default,0.04012032134052232,0.011846801012577922
T_DRSLW-1,AR Flx Logit,0.04002991480553144,0.01407349072431697
T_DRSLW-1,RLS,0.04126863235556387,-0.016435804037240685
T_DRSLW-1,sRLS,0.040003124478826944,0.014733329582791596
T_DRSLW-1,RMLE,0.04003245454618611,0.01401093756500371
T_DRSLW-1,sRMLE,0.04003269695756346,0.014004967035107833
T_DRSLW-1,Bayes,0.039899829483876575,0.017277458749486545
T_DRSLW-1,Ada Bayes,0.03974745874758323,0.021030310807235723
T_DUNGW-1,Persistent,0.041465679071674866,0.0
T_DUNGW-1,AR Logit Default,0.03959921995530854,0.045012143974299514
T_DUNGW-1,AR Flx Logit,0.039716268952078505,0.04218935174249635
T_DUNGW-1,RLS,0.0399388522000606,0.03682146068258271
T_DUNGW-1,sRLS,0.03962129270224178,0.044479830325339635
T_DUNGW-1,RMLE,0.039708483261553656,0.04237711402444019
T_DUNGW-1,sRMLE,0.039711127358184634,0.042313348117546286
T_DUNGW-1,Bayes,0.03966163879512076,0.043506830635421635
T_DUNGW-1,Ada Bayes,0.039505817213796236,0.04726467531113961
T_EAAO-1,Persistent,0.031190292280005832,-2.224696659336958e-16
T_EAAO-1,AR Logit Default,0.029498363755019297,0.05424535652944554
T_EAAO-1,AR Flx Logit,0.028937344361512327,0.07223234390585447
T_EAAO-1,RLS,0.030078002297235687,0.03566141582723029
T_EAAO-1,sRLS,0.02915539466118912,0.06524137704606105
T_EAAO-1,RMLE,0.028939794566647328,0.07215378724748768
T_EAAO-1,sRMLE,0.02893944170650913,0.0721651003873272
T_EAAO-1,Bayes,0.028835596754411556,0.0754945001622739
T_EAAO-1,Ada Bayes,0.028426163718984314,0.08862143824132819
T_EAAO-2,Persistent,0.03033530406225199,2.2873988306389525e-16
T_EAAO-2,AR Logit Default,0.02914703630602013,0.03917111738169444
T_EAAO-2,AR Flx Logit,0.028268458716606746,0.06813333208738616
T_EAAO-2,RLS,0.030119943559682255,0.007099335550676952
T_EAAO-2,sRLS,0.028511399924606995,0.06012480158109218
T_EAAO-2,RMLE,0.02826901019722409,0.06811515258879895
T_EAAO-2,sRMLE,0.02826864559416354,0.06812717168904599
T_EAAO-2,Bayes,0.02828493694473338,0.06759012908889908
T_EAAO-2,Ada Bayes,0.027742039246695223,0.08548669267448435
T_EDINW-1,Persistent,0.030285307689752156,0.0
T_EDINW-1,AR Logit Default,0.028381893782280676,0.06284941619118999
T_EDINW-1,AR Flx Logit,0.028358360296453725,0.06362647568380045
T_EDINW-1,RLS,0.02863014532495773,0.05465232124270258
T_EDINW-1,sRLS,0.028194212525301656,0.06904652202553245
T_EDINW-1,RMLE,0.028354249089799877,0.0637622248957934
T_EDINW-1,sRMLE,0.028357222032627003,0.06366406037134541
T_EDINW-1,Bayes,0.028420061988832516,0.06158912830034729
T_EDINW-1,Ada Bayes,0.02814384612751971,0.07070958578892253
T_EWHLW-1,Persistent,0.038961283057760886,0.0
T_EWHLW-1,AR Logit Default,0.03850773991264868,0.011640867792773171
T_EWHLW-1,AR Flx Logit,0.03849871023398376,0.011872628093159837
T_EWHLW-1,RLS,0.039466540356241996,-0.012968189413373677
T_EWHLW-1,sRLS,0.038602466725013586,0.00920956150790382
T_EWHLW-1,RMLE,0.038496832412537575,0.011920825208316499
T_EWHLW-1,sRMLE,0.03850079667474985,0.011819076449005934
T_EWHLW-1,Bayes,0.03839891338234925,0.01443406457066396
T_EWHLW-1,Ada Bayes,0.03829580734157097,0.017080436370725715
T_FALGW-1,Persistent,0.03533434842982878,0.0
T_FALGW-1,AR Logit Default,0.03394416699547036,0.03934362726736597
T_FALGW-1,AR Flx Logit,0.033902855556201573,0.04051278535587083
T_FALGW-1,RLS,0.03485145967581226,0.013666270229250032
T_FALGW-1,sRLS,0.033871162528142894,0.04140973207958415
T_FALGW-1,RMLE,0.03390416502585472,0.04047572595867413
T_FALGW-1,sRMLE,0.03390336254422307,0.040498437050495904
T_FALGW-1,Bayes,0.033841169322261125,0.042258572010546315
T_FALGW-1,Ada Bayes,0.03367982174479725,0.04682488169598732
T_FARR-1,Persistent,0.039839336570941686,0.0
T_FARR-1,AR Logit Default,0.03812338183412151,0.043071870279882345
T_FARR-1,AR Flx Logit,0.0381386886284976,0.04268765719569033
T_FARR-1,RLS,0.0386937352791321,0.028755531352024917
T_FARR-1,sRLS,0.038121307775841225,0.04312393084260268
T_FARR-1,RMLE,0.03813621530952053,0.042749739529131435
T_FARR-1,sRMLE,0.03813915546978941,0.042675939096645674
T_FARR-1,Bayes,0.038075678331610976,0.04426926729038705
T_FARR-1,Ada Bayes,0.038011231279008593,0.045886941131105315
T_FARR-2,Persistent,0.040738792543782876,0.0
T_FARR-2,AR Logit Default,0.03876485604810136,0.04845348554599615
T_FARR-2,AR Flx Logit,0.038753295525819964,0.04873725738996938
T_FARR-2,RLS,0.03964478480068671,0.026854201481804223
T_FARR-2,sRLS,0.03867630337481723,0.05062715510650065
T_FARR-2,RMLE,0.038755344116393795,0.048686971398512253
T_FARR-2,sRMLE,0.03875514912249877,0.04869175784118392
T_FARR-2,Bayes,0.03868550158405915,0.0504013700827536
T_FARR-2,Ada Bayes,0.03859138618297715,0.05271158585512465
T_FSDLW-1,Persistent,0.04787453205832298,0.0
T_FSDLW-1,AR Logit Default,0.047969513990147275,-0.0019839761923642588
T_FSDLW-1,AR Flx Logit,0.04785199472853206,0.00047075822617887527
T_FSDLW-1,RLS,0.048854884689727464,-0.020477539711723343
T_FSDLW-1,sRLS,0.04776544976637757,0.0022785035645367054
T_FSDLW-1,RMLE,0.04785086146767276,0.0004944297026524047
T_FSDLW-1,sRMLE,0.047850773489684154,0.0004962673809508028
T_FSDLW-1,Bayes,0.0478712477341497,6.860274204421576e-05
T_FSDLW-1,Ada Bayes,0.047364556718526234,0.010652330537152267
T_GANW-11,Persistent,0.029790168925398486,0.0
T_GANW-11,AR Logit Default,0.02783824390047999,0.06552245574056895
T_GANW-11,AR Flx Logit,0.027787360454698554,0.06723051741382972
T_GANW-11,RLS,0.028528273902105904,0.042359445038820054
T_GANW-11,sRLS,0.027704252443608583,0.07002029719984212
T_GANW-11,RMLE,0.027790156059838114,0.06713667420177677
T_GANW-11,sRMLE,0.027789688665059254,0.06715236376634519
T_GANW-11,Bayes,0.027760490573752333,0.06813248883310934
T_GANW-11,Ada Bayes,0.027503390234682658,0.07676286416644544
T_GANW-13,Persistent,0.03003364600780279,0.0
T_GANW-13,AR Logit Default,0.027563174421398808,0.08225679911663573
T_GANW-13,AR Flx Logit,0.027477693345348726,0.08510297623505396
T_GANW-13,RLS,0.02866003695627494,0.04573567428912838
T_GANW-13,sRLS,0.027513680664532504,0.08390474278799168
T_GANW-13,RMLE,0.027480335287101417,0.08501501016686482
T_GANW-13,sRMLE,0.027480015381011837,0.08502566175706792
T_GANW-13,Bayes,0.027527251340459892,0.08345289368769056
T_GANW-13,Ada Bayes,0.02728939665586601,0.09137250106842901
T_GANW-22,Persistent,0.02994883144193285,1.1584582051825463e-16
T_GANW-22,AR Logit Default,0.027473027538084182,0.08266779652651739
T_GANW-22,AR Flx Logit,0.02733548462991022,0.0872603933508923
T_GANW-22,RLS,0.028713909485301663,0.041234395372839655
T_GANW-22,sRLS,0.027175670216510555,0.0925966420692948
T_GANW-22,RMLE,0.027338108658142617,0.08717277630187713
T_GANW-22,sRMLE,0.027337753252225882,0.08718464340652272
T_GANW-22,Bayes,0.027370526920250937,0.08609032130956214
T_GANW-22,Ada Bayes,0.027191029827878018,0.09208378027709956
T_GANW-24,Persistent,0.03523950198337423,0.0
T_GANW-24,AR Logit Default,0.0329525215304615,0.06489820582571547
T_GANW-24,AR Flx Logit,0.03287304770711276,0.06715345402378124
T_GANW-24,RLS,0.03364222122581072,0.045326428231508446
T_GANW-24,sRLS,0.03297846190734469,0.0641620893818613
T_GANW-24,RMLE,0.03287485989942894,0.06710202899748445
T_GANW-24,sRMLE,0.03287459987879469,0.0671094076668645
T_GANW-24,Bayes,0.032913187082942434,0.06601440910059782
T_GANW-24,Ada Bayes,0.03265600676526666,0.07331247811976595
T_GLWSW-1,Persistent,0.040686405404974944,0.0
T_GLWSW-1,AR Logit Default,0.03992489617282478,0.01871655223828286
T_GLWSW-1,AR Flx Logit,0.039247187264061525,0.0353734405039733
T_GLWSW-1,RLS,0.04066205703556721,0.0005984399252128769
T_GLWSW-1,sRLS,0.03937020997642559,0.032349759469987895
T_GLWSW-1,RMLE,0.03924783896999206,0.035357422722995926
T_GLWSW-1,sRMLE,0.03924805921282905,0.03535200954297187
T_GLWSW-1,Bayes,0.03927513803980804,0.03468645979215311
T_GLWSW-1,Ada Bayes,0.03916429281339568,0.037410839724689636
T_GNAPW-1,Persistent,0.03610681512345406,-1.9217684750599623e-16
T_GNAPW-1,AR Logit Default,0.036128384965602375,-0.0005973897746054912
T_GNAPW-1,AR Flx Logit,0.03589057620996675,0.00598886699776622
T_GNAPW-1,RLS,0.03574096787652993,0.01013235993463399
T_GNAPW-1,sRLS,0.035292549855052174,0.02255156722125162
T_GNAPW-1,RMLE,0.035799169300787775,0.008520436422165599
T_GNAPW-1,sRMLE,0.0358945892271563,0.005877724068770004
T_GNAPW-1,Bayes,0.035747850776102756,0.009941733883865123
T_GNAPW-1,Ada Bayes,0.03566134209063527,0.012337644051286496
T_GNFSW-1,Persistent,0.039943023432831966,0.0
T_GNFSW-1,AR Logit Default,0.04049561424429213,-0.013834476310722852
T_GNFSW-1,AR Flx Logit,0.03893018921934744,0.02535697417066347
T_GNFSW-1,RLS,0.040492262763991614,-0.013750569785565858
T_GNFSW-1,sRLS,0.03927626964551712,0.016692621890179518
T_GNFSW-1,RMLE,0.038794222141750524,0.028760999853034697
T_GNFSW-1,sRMLE,0.03893356513840203,0.025272455805140485
T_GNFSW-1,Bayes,0.03895297693735376,0.024786468584258946
T_GNFSW-1,Ada Bayes,0.03889267573306071,0.02629614910192053
T_GNFSW-2,Persistent,0.03684052330475446,0.0
T_GNFSW-2,AR Logit Default,0.03624231061014108,0.016237898947981885
T_GNFSW-2,AR Flx Logit,0.036123672108411845,0.019458225129231538
T_GNFSW-2,RLS,0.03661962969273448,0.0059959412137739285
T_GNFSW-2,sRLS,0.03575874167923877,0.0293639049740663
T_GNFSW-2,RMLE,0.036124631161440275,0.019432192572079808
T_GNFSW-2,sRMLE,0.036124453883048975,0.01943700462075332
T_GNFSW-2,Bayes,0.03587404257161271,0.02623417493684239
T_GNFSW-2,Ada Bayes,0.0358311334730274,0.027398900481872032
T_GORDW-1,Persistent,0.04433938474609282,0.0
T_GORDW-1,AR Logit Default,0.04367915682469436,0.014890326629005446
T_GORDW-1,AR Flx Logit,0.043658676264123904,0.015352231111616906
T_GORDW-1,RLS,0.044333182044891485,0.00013989145850481043
T_GORDW-1,sRLS,0.043591799023552244,0.016860534417010718
T_GORDW-1,RMLE,0.04366209637746521,0.015275096226663253
T_GORDW-1,sRMLE,0.0436616827412123,0.015284425094334237
T_GORDW-1,Bayes,0.04365149987360841,0.01551408248949659
T_GORDW-1,Ada Bayes,0.04328099657787524,0.02387015909847157
T_GRGBW-1,Persistent,0.031832655277271214,2.1798036775341378e-16
T_GRGBW-1,AR Logit Default,0.029257545479739282,0.08089522457683851
T_GRGBW-1,AR Flx Logit,0.02911278416765089,0.08544279721341194
T_GRGBW-1,RLS,0.029912813070433742,0.060310463896747636
T_GRGBW-1,sRLS,0.029345899177299715,0.07811965663282482
T_GRGBW-1,RMLE,0.029103107504277654,0.0857467826424925
T_GRGBW-1,sRMLE,0.02911452887853599,0.08538798837418991
T_GRGBW-1,Bayes,0.029093008943697606,0.08606402166927447
T_GRGBW-1,Ada Bayes,0.0291517311120229,0.08421930693172561
T_GRGBW-2,Persistent,0.02956934024516239,2.346651581122932e-16
T_GRGBW-2,AR Logit Default,0.02729978808884023,0.07675356086761088
T_GRGBW-2,AR Flx Logit,0.02705280943031255,0.08510608603320313
T_GRGBW-2,RLS,0.027830968449314746,0.05878967137699502
T_GRGBW-2,sRLS,0.02711012204859957,0.08316784129010658
T_GRGBW-2,RMLE,0.027034208844590225,0.08573513577080655
T_GRGBW-2,sRMLE,0.02705473341230884,0.08504101924509293
T_GRGBW-2,Bayes,0.02703400287750126,0.08574210133335398
T_GRGBW-2,Ada Bayes,0.027073307704828766,0.08441285871239507
T_GRGBW-3,Persistent,0.030275473978444545,-2.291919164947695e-16
T_GRGBW-3,AR Logit Default,0.027750087724601996,0.08341359925993432
T_GRGBW-3,AR Flx Logit,0.027618755428498384,0.08775150974804483
T_GRGBW-3,RLS,0.0281088774231294,0.07156276254692845
T_GRGBW-3,sRLS,0.027762562411334315,0.08300155990619205
T_GRGBW-3,RMLE,0.027608904861782215,0.08807687432278882
T_GRGBW-3,sRMLE,0.027621391203601523,0.08766445000110196
T_GRGBW-3,Bayes,0.02757834234510378,0.08908635535354638
T_GRGBW-3,Ada Bayes,0.027597570923881425,0.08845123470138636
T_GRIFW-1,Persistent,0.033783673471629076,-2.0539193020955488e-16
T_GRIFW-1,AR Logit Default,0.033163381531082725,0.018360701392264353
T_GRIFW-1,AR Flx Logit,0.03313920229168147,0.019076409215499156
T_GRIFW-1,RLS,0.033654252972093436,0.003830859294928903
T_GRIFW-1,sRLS,0.03305039494787202,0.021705115175614128
T_GRIFW-1,RMLE,0.03304119314957624,0.02197748929453614
T_GRIFW-1,sRMLE,0.03313262276699542,0.019271163782126628
T_GRIFW-1,Bayes,0.03311609916843658,0.019760263896497408
T_GRIFW-1,Ada Bayes,0.03308561656868054,0.020662551795462582
T_GRIFW-2,Persistent,0.030790765402733126,0.0
T_GRIFW-2,AR Logit Default,0.030107806057378023,0.02218065502504462
T_GRIFW-2,AR Flx Logit,0.029866360373930388,0.03002215166501458
T_GRIFW-2,RLS,0.030329622438921195,0.014976664521986765
T_GRIFW-2,sRLS,0.029828559719898735,0.03124981371034644
T_GRIFW-2,RMLE,0.029680007362077283,0.03607438873725586
T_GRIFW-2,sRMLE,0.029885007687152604,0.02941653783962522
T_GRIFW-2,Bayes,0.029779950008015633,0.03282852444544196
T_GRIFW-2,Ada Bayes,0.029789884308663056,0.032505885481535546
T_GYMR-15,Persistent,0.04178322424604263,-1.6606889557031792e-16
T_GYMR-15,AR Logit Default,0.03985450989293724,0.046160017277461676
T_GYMR-15,AR Flx Logit,0.039656854085291036,0.050890523628103715
T_GYMR-15,RLS,0.04088676942544424,0.021454898150500935
T_GYMR-15,sRLS,0.04015157496050747,0.03905034412679854
T_GYMR-15,RMLE,0.03965659516582553,0.05089672036064838
T_GYMR-15,sRMLE,0.03965621714030879,0.05090576766428658
T_GYMR-15,Bayes,0.039671540656009,0.0505390291950393
T_GYMR-15,Ada Bayes,0.03931153989307477,0.059154945497102214
T_GYMR-17,Persistent,0.03827711307011451,0.0
T_GYMR-17,AR Logit Default,0.036361064187176655,0.05005729871602686
T_GYMR-17,AR Flx Logit,0.036203648626268535,0.054169823101546014
T_GYMR-17,RLS,0.037280292740527333,0.02604220249738383
T_GYMR-17,sRLS,0.03664726808257576,0.04258014402897273
T_GYMR-17,RMLE,0.03620561694008361,0.05411840036724861
T_GYMR-17,sRMLE,0.03620515240267825,0.0541305365334352
T_GYMR-17,Bayes,0.03639171730730191,0.049256477607363146
T_GYMR-17,Ada Bayes,0.03635253589693489,0.05028010262044202
T_GYMR-26,Persistent,0.04410863995449343,0.0
T_GYMR-26,AR Logit Default,0.04252416614357572,0.035922073601734134
T_GYMR-26,AR Flx Logit,0.0420683013588135,0.04625711873648627
T_GYMR-26,RLS,0.04381015257966441,0.006767095406636034
T_GYMR-26,sRLS,0.04254135712120482,0.03553233187206775
T_GYMR-26,RMLE,0.042069877123180735,0.04622139411725388
T_GYMR-26,sRMLE,0.04206969903928746,0.04622543150977973
T_GYMR-26,Bayes,0.042109832609598385,0.045315551487354784
T_GYMR-26,Ada Bayes,0.041725141273381214,0.054037002355349244
T_GYMR-28,Persistent,0.04120325055957599,0.0
T_GYMR-28,AR Logit Default,0.03988989393185944,0.03187507320126499
T_GYMR-28,AR Flx Logit,0.03935598631273643,0.04483297365504181
T_GYMR-28,RLS,0.040588817357218865,0.014912250708684006
T_GYMR-28,sRLS,0.03972263927912074,0.03593433188758799
T_GYMR-28,RMLE,0.039359807686637625,0.04474022917859157
T_GYMR-28,sRMLE,0.03935951221496359,0.0447474002553883
T_GYMR-28,Bayes,0.039349244925043665,0.04499658666132676
T_GYMR-28,Ada Bayes,0.03905376849981999,0.05216777876900885
T_HADHW-1,Persistent,0.03608918084981043,-1.922707509706106e-16
T_HADHW-1,AR Logit Default,0.03542884038075049,0.018297463492120268
T_HADHW-1,AR Flx Logit,0.0353809718509478,0.01962385906762247
T_HADHW-1,RLS,0.0359267158222817,0.004501765451669328
T_HADHW-1,sRLS,0.03523300617297763,0.023723860078616606
T_HADHW-1,RMLE,0.03538287056028452,0.019571247473454782
T_HADHW-1,sRMLE,0.03538164278953843,0.01960526793934438
T_HADHW-1,Bayes,0.03534685433963192,0.020569225809468728
T_HADHW-1,Ada Bayes,0.03522358256068352,0.023984980227985755
T_HMGTO-1,Persistent,0.04136503430207345,0.0
T_HMGTO-1,AR Logit Default,0.04100215191210649,0.008772684371949708
T_HMGTO-1,AR Flx Logit,0.04039673549842646,0.023408630501206958
T_HMGTO-1,RLS,0.04130237662199183,0.0015147498639565466
T_HMGTO-1,sRLS,0.04077254413996204,0.01432345390516719
T_HMGTO-1,RMLE,0.040400385722509154,0.02332038630790992
T_HMGTO-1,sRMLE,0.04040005342243282,0.023328419664631055
T_HMGTO-1,Bayes,0.040294664630580186,0.02587619446116626
T_HMGTO-1,Ada Bayes,0.039313550343773075,0.04959463935939597
T_HOWAO-1,Persistent,0.029956793873943285,0.0
T_HOWAO-1,AR Logit Default,0.027144805966697973,0.09386811950164023
T_HOWAO-1,AR Flx Logit,0.027294527087223946,0.08887021748462225
T_HOWAO-1,RLS,0.027863968259389273,0.0698614685990937
T_HOWAO-1,sRLS,0.02719943842630917,0.092044411001956
T_HOWAO-1,RMLE,0.02729557274738161,0.08883531187482759
T_HOWAO-1,sRMLE,0.02729611578187007,0.08881718461826107
T_HOWAO-1,Bayes,0.027457440770659265,0.08343192912436406
T_HOWAO-1,Ada Bayes,0.026974958108148726,0.09953788040008475
T_HOWAO-2,Persistent,0.030320213033798008,0.0
T_HOWAO-2,AR Logit Default,0.027034219592049435,0.10837633093427373
T_HOWAO-2,AR Flx Logit,0.027167960040606363,0.10396539726412282
T_HOWAO-2,RLS,0.027815036814392825,0.08262396496398813
T_HOWAO-2,sRLS,0.027129928749119406,0.10521971864519503
T_HOWAO-2,RMLE,0.027169796592833542,0.10390482538670456
T_HOWAO-2,sRMLE,0.027170734983409595,0.10387387604690253
T_HOWAO-2,Bayes,0.027256400737305692,0.10104850823696646
T_HOWAO-2,Ada Bayes,0.02708392028738838,0.1067371374601532
T_HOWAO-3,Persistent,0.03048065226120231,-2.2764912786133155e-16
T_HOWAO-3,AR Logit Default,0.02793173044670266,0.08362425425338002
T_HOWAO-3,AR Flx Logit,0.027907514724327575,0.08441871633272036
T_HOWAO-3,RLS,0.02855664282235906,0.06312231845813367
T_HOWAO-3,sRLS,0.02795000367830235,0.08302475161009343
T_HOWAO-3,RMLE,0.027909934049700998,0.08433934383922216
T_HOWAO-3,sRMLE,0.02790967229981453,0.08434793125015497
T_HOWAO-3,Bayes,0.027969778394277285,0.08237598872255818
T_HOWAO-3,Ada Bayes,0.027616405189855437,0.09396934969769859
T_HRSTW-1,Persistent,0.03368798899773599,0.0
T_HRSTW-1,AR Logit Default,0.03218135272219851,0.04472324767259732
T_HRSTW-1,AR Flx Logit,0.03218146452202803,0.04471992898742657
T_HRSTW-1,RLS,0.03268073460509745,0.029899510852554555
T_HRSTW-1,sRLS,0.03201603641304177,0.049630525134836186
T_HRSTW-1,RMLE,0.032180060739438306,0.044761599108781115
T_HRSTW-1,sRMLE,0.03218011347809557,0.04476003360550126
T_HRSTW-1,Bayes,0.03202825935010017,0.049267697390525986
T_HRSTW-1,Ada Bayes,0.03209325339755471,0.047338403022170926
T_KILBW-1,Persistent,0.04376681634624276,-1.5854234973394202e-16
T_KILBW-1,AR Logit Default,0.04256441131931078,0.027472983582348003
T_KILBW-1,AR Flx Logit,0.04256358192001063,0.027491933996597644
T_KILBW-1,RLS,0.042753143800305225,0.02316075580911074
T_KILBW-1,sRLS,0.04226380406177444,0.03434136658645351
T_KILBW-1,RMLE,0.04256706563456567,0.027412336830391203
T_KILBW-1,sRMLE,0.042566884995926105,0.027416464127157276
T_KILBW-1,Bayes,0.04239663874690288,0.03130631180710715
T_KILBW-1,Ada Bayes,0.04204432831729705,0.03935602752822965
T_KLGLW-1,Persistent,0.03172403961227379,2.1872668136571804e-16
T_KLGLW-1,AR Logit Default,0.03134053132370394,0.012088885692270939
T_KLGLW-1,AR Flx Logit,0.03127818071713514,0.014054291338299758
T_KLGLW-1,RLS,0.03086756668703058,0.02699759979217315
T_KLGLW-1,sRLS,0.03046181861167475,0.0397875244144728
T_KLGLW-1,RMLE,0.03127726375907552,0.014083195540627967
T_KLGLW-1,sRMLE,0.03128011299341104,0.01399338244083534
T_KLGLW-1,Bayes,0.03094115248141807,0.024678040389056626
T_KLGLW-1,Ada Bayes,0.03071038740219471,0.031952179560604
T_LARYW-1,Persistent,0.032418998749255766,0.0
T_LARYW-1,AR Logit Default,0.03077055856568391,0.05084796715412747
T_LARYW-1,AR Flx Logit,0.030441083277938943,0.0610109981068502
T_LARYW-1,RLS,0.03068100814710899,0.053610249211866044
T_LARYW-1,sRLS,0.030377842424119336,0.0629617324373193
T_LARYW-1,RMLE,0.030437750898261187,0.06111378905679688
T_LARYW-1,sRMLE,0.030442928741811995,0.06095407272530696
T_LARYW-1,Bayes,0.03020003498212001,0.06844640034377049
T_LARYW-1,Ada Bayes,0.030148164717900324,0.07004639621720497
T_LARYW-2,Persistent,0.02993429843994358,0.0
T_LARYW-2,AR Logit Default,0.028673096207779736,0.0421323464351156
T_LARYW-2,AR Flx Logit,0.027834973402759682,0.0701310919778434
T_LARYW-2,RLS,0.02829370908631185,0.05480634052350357
T_LARYW-2,sRLS,0.027649084517859097,0.07634098813671045
T_LARYW-2,RMLE,0.02765556287681876,0.0761245688686036
T_LARYW-2,sRMLE,0.027859667155999402,0.06930616022641913
T_LARYW-2,Bayes,0.027727842861808204,0.07370994789011447
T_LARYW-2,Ada Bayes,0.027754541877596545,0.07281802734479396
T_LARYW-3,Persistent,0.0339821624695332,4.0838448171909655e-16
T_LARYW-3,AR Logit Default,0.03161170364541297,0.06975597348301432
T_LARYW-3,AR Flx Logit,0.03150716514984328,0.07283224903385412
T_LARYW-3,RLS,0.03171974657111824,0.06657657235449173
T_LARYW-3,sRLS,0.03144844902083885,0.0745601004928975
T_LARYW-3,RMLE,0.031505774905574255,0.07287316003444956
T_LARYW-3,sRMLE,0.03150861464153768,0.07278959454723335
T_LARYW-3,Bayes,0.03138847970190793,0.07632482982654959
T_LARYW-3,Ada Bayes,0.031312091026347556,0.07857273490406964
T_LARYW-4,Persistent,0.03521456778736448,-1.970461186917367e-16
T_LARYW-4,AR Logit Default,0.033277403747095494,0.05501030289413533
T_LARYW-4,AR Flx Logit,0.03320558343169294,0.05704980869855761
T_LARYW-4,RLS,0.03406950386766071,0.032516767680296016
T_LARYW-4,sRLS,0.03347652644911405,0.04935574813086473
T_LARYW-4,RMLE,0.03320905774210475,0.056951147529896114
