,,,DM_n,DM_mean,DM_std,DM_statistics
T_FSDLW-1,Bayes,AR Logit Default,13473.0,-0.0001800032646842322,9.906183963881985e-06,-18.17012333595885
T_FSDLW-1,Bayes,AR Flx Logit,13473.0,-0.00014035659289607177,8.086116472331009e-06,-17.35708166828263
T_FSDLW-1,Bayes,RLS,13473.0,-0.002049190065083846,0.00018269935146942207,-11.215770604372745
T_FSDLW-1,Bayes,sRLS,13473.0,0.00035782435114431753,2.6408077946477088e-05,13.549303827063936
T_FSDLW-1,Bayes,RMLE,13473.0,-0.00014091230140002,8.084682779509698e-06,-17.42889309487085
T_FSDLW-1,Bayes,sRMLE,13473.0,-0.00014054747672733557,8.094978030877044e-06,-17.361660550604455
T_FSDLW-1,Bayes,Bayes,0.0,1.0,1.0,0.0
T_FSDLW-1,Bayes,Ada Bayes,13473.0,0.0005673467121122154,2.2588014996967008e-05,25.116224548580952
T_FSDLW-1,Ada Bayes,Persistent,13473.0,-0.0018235913980462557,0.00010879180399546738,-16.761590984308818
T_FSDLW-1,Ada Bayes,AR Logit Default,13473.0,-0.0007473499767964476,2.589603386267149e-05,-28.858559775835708
T_FSDLW-1,Ada Bayes,AR Flx Logit,13473.0,-0.0007077033050082872,2.4486785381901772e-05,-28.900365226506118
T_FSDLW-1,Ada Bayes,RLS,13473.0,-0.0026165367771960614,0.00018430725232014255,-14.196075517823239
T_FSDLW-1,Ada Bayes,sRLS,13473.0,-0.00020952236096789782,3.0435159080546962e-05,-6.883965502872853
T_FSDLW-1,Ada Bayes,RMLE,13473.0,-0.0007082590135122355,2.449356363728623e-05,-28.915054547735227
T_FSDLW-1,Ada Bayes,sRMLE,13473.0,-0.000707894188839551,2.4491781058589977e-05,-28.9022638171492
T_FSDLW-1,Ada Bayes,Bayes,13473.0,-0.0005673467121122154,2.2588014996967008e-05,-25.116224548580952
T_FSDLW-1,Ada Bayes,Ada Bayes,0.0,1.0,1.0,0.0
T_GANW-11,Persistent,Persistent,0.0,1.0,1.0,0.0
T_GANW-11,Persistent,AR Logit Default,16160.0,-5.698050478621932e-05,7.82435866524673e-05,-0.7282225187524208
T_GANW-11,Persistent,AR Flx Logit,16160.0,0.00012681197139912588,7.714689750805767e-05,1.6437219356418795
T_GANW-11,Persistent,RLS,16160.0,-0.0013433098180008146,0.00011146586779474193,-12.050937934002745
T_GANW-11,Persistent,sRLS,16160.0,0.0005718787662072457,7.125962809367313e-05,8.025035871827493
T_GANW-11,Persistent,RMLE,16159.0,0.00012541761294581916,7.716230575421057e-05,1.6253238018791862
T_GANW-11,Persistent,sRMLE,16159.0,0.0001266852796241719,7.715128724559495e-05,1.6419863378285942
T_GANW-11,Persistent,Bayes,16160.0,0.0007847177486433273,6.887613613901369e-05,11.39282068684465
T_GANW-11,Persistent,Ada Bayes,16159.0,0.0015010379077217734,6.523209439326561e-05,23.01001485673001
T_GANW-11,AR Logit Default,Persistent,16160.0,5.698050478621932e-05,7.82435866524673e-05,0.7282225187524208
T_GANW-11,AR Logit Default,AR Logit Default,0.0,1.0,1.0,0.0
T_GANW-11,AR Logit Default,AR Flx Logit,16160.0,0.00018379247618534545,3.6733438627103944e-06,50.03255788674943
T_GANW-11,AR Logit Default,RLS,16160.0,-0.0012863293132145952,9.007661829260763e-05,-14.279948972190374
T_GANW-11,AR Logit Default,sRLS,16160.0,0.0006288592709934651,1.6146961933207724e-05,38.944775866463694
T_GANW-11,AR Logit Default,RMLE,16159.0,0.0001824343300758092,3.6602695133800647e-06,49.84023289699311
T_GANW-11,AR Logit Default,sRMLE,16159.0,0.00018370199675416207,3.673811587045659e-06,50.00156053547278
T_GANW-11,AR Logit Default,Bayes,16160.0,0.0008416982534295468,1.5989522107868802e-05,52.63898474917902
T_GANW-11,AR Logit Default,Ada Bayes,16159.0,0.0015580546248517633,3.709186281623418e-05,42.00399483050995
T_GANW-11,AR Flx Logit,Persistent,16160.0,-0.00012681197139912588,7.714689750805767e-05,-1.6437219356418795
T_GANW-11,AR Flx Logit,AR Logit Default,16160.0,-0.00018379247618534545,3.6733438627103944e-06,-50.03255788674943
T_GANW-11,AR Flx Logit,AR Flx Logit,0.0,1.0,1.0,0.0
T_GANW-11,AR Flx Logit,RLS,16160.0,-0.0014701217893999404,8.988712590242412e-05,-16.35469248233305
T_GANW-11,AR Flx Logit,sRLS,16160.0,0.00044506679480811975,1.4473417252140042e-05,30.749685178757424
T_GANW-11,AR Flx Logit,RMLE,16159.0,-1.326207600510407e-06,3.991246387833402e-08,-33.226877892777296
T_GANW-11,AR Flx Logit,sRMLE,16159.0,-5.854092215751807e-08,3.505115310173474e-08,-1.670105133391522
T_GANW-11,AR Flx Logit,Bayes,16160.0,0.0006579057772442014,1.422134984165798e-05,46.26040623841895
T_GANW-11,AR Flx Logit,Ada Bayes,16159.0,0.0013742940871754438,3.4101146196546566e-05,40.29927775711962
T_GANW-11,RLS,Persistent,16160.0,0.0013433098180008146,0.00011146586779474193,12.050937934002745
T_GANW-11,RLS,AR Logit Default,16160.0,0.0012863293132145952,9.007661829260763e-05,14.279948972190374
T_GANW-11,RLS,AR Flx Logit,16160.0,0.0014701217893999404,8.988712590242412e-05,16.35469248233305
T_GANW-11,RLS,RLS,0.0,1.0,1.0,0.0
T_GANW-11,RLS,sRLS,16160.0,0.0019151885842080601,8.836726869180156e-05,21.67238339003549
T_GANW-11,RLS,RMLE,16159.0,0.0014688865603733425,8.989317088519158e-05,16.3398520062321
T_GANW-11,RLS,sRMLE,16159.0,0.0014701542270516954,8.98926897475758e-05,16.354041026206655
T_GANW-11,RLS,Bayes,16160.0,0.002128027566644142,8.77872190970842e-05,24.23999467206443
T_GANW-11,RLS,Ada Bayes,16159.0,0.0028445068551492974,9.153165252806567e-05,31.075794646417627
T_GANW-11,sRLS,Persistent,16160.0,-0.0005718787662072457,7.125962809367313e-05,-8.025035871827493
T_GANW-11,sRLS,AR Logit Default,16160.0,-0.0006288592709934651,1.6146961933207724e-05,-38.944775866463694
T_GANW-11,sRLS,AR Flx Logit,16160.0,-0.00044506679480811975,1.4473417252140042e-05,-30.749685178757424
T_GANW-11,sRLS,RLS,16160.0,-0.0019151885842080601,8.836726869180156e-05,-21.67238339003549
T_GANW-11,sRLS,sRLS,0.0,1.0,1.0,0.0
T_GANW-11,sRLS,RMLE,16159.0,-0.0004463829924914859,1.4478756668432814e-05,-30.829248000372225
T_GANW-11,sRLS,sRMLE,16159.0,-0.000445115325813133,1.4474142223656357e-05,-30.75149779084878
T_GANW-11,sRLS,Bayes,16160.0,0.00021283898243608157,6.966719123461194e-06,30.54987479729647
T_GANW-11,sRLS,Ada Bayes,16159.0,0.0009292373022844683,3.025092826164984e-05,30.716695397552158
T_GANW-11,RMLE,Persistent,16159.0,-0.00012541761294581916,7.716230575421057e-05,-1.6253238018791862
T_GANW-11,RMLE,AR Logit Default,16159.0,-0.0001824343300758092,3.6602695133800647e-06,-49.84023289699311
T_GANW-11,RMLE,AR Flx Logit,16159.0,1.326207600510407e-06,3.991246387833402e-08,33.226877892777296
T_GANW-11,RMLE,RLS,16159.0,-0.0014688865603733425,8.989317088519158e-05,-16.3398520062321
T_GANW-11,RMLE,sRLS,16159.0,0.0004463829924914859,1.4478756668432814e-05,30.829248000372225
T_GANW-11,RMLE,RMLE,0.0,1.0,1.0,0.0
T_GANW-11,RMLE,sRMLE,16159.0,1.267666678352889e-06,1.935459716813435e-08,65.49490242276019
T_GANW-11,RMLE,Bayes,16159.0,0.0006592618658648337,1.4232420098971503e-05,46.319702604959076
T_GANW-11,RMLE,Ada Bayes,16159.0,0.001375620294775954,3.411618450305128e-05,40.32038602826261
T_GANW-11,sRMLE,Persistent,16159.0,-0.0001266852796241719,7.715128724559495e-05,-1.6419863378285942
T_GANW-11,sRMLE,AR Logit Default,16159.0,-0.00018370199675416207,3.673811587045659e-06,-50.00156053547278
T_GANW-11,sRMLE,AR Flx Logit,16159.0,5.854092215751807e-08,3.505115310173474e-08,1.670105133391522
T_GANW-11,sRMLE,RLS,16159.0,-0.0014701542270516954,8.98926897475758e-05,-16.354041026206655
T_GANW-11,sRMLE,sRLS,16159.0,0.000445115325813133,1.4474142223656357e-05,30.75149779084878
T_GANW-11,sRMLE,RMLE,16159.0,-1.267666678352889e-06,1.935459716813435e-08,-65.49490242276019
T_GANW-11,sRMLE,sRMLE,0.0,1.0,1.0,0.0
T_GANW-11,sRMLE,Bayes,16159.0,0.000657994199186481,1.4222055367714469e-05,46.26432831740425
T_GANW-11,sRMLE,Ada Bayes,16159.0,0.0013743526280976012,3.410098973051114e-05,40.30117930248414
T_GANW-11,Bayes,Persistent,16160.0,-0.0007847177486433273,6.887613613901369e-05,-11.39282068684465
T_GANW-11,Bayes,AR Logit Default,16160.0,-0.0008416982534295468,1.5989522107868802e-05,-52.63898474917902
T_GANW-11,Bayes,AR Flx Logit,16160.0,-0.0006579057772442014,1.422134984165798e-05,-46.26040623841895
T_GANW-11,Bayes,RLS,16160.0,-0.002128027566644142,8.77872190970842e-05,-24.23999467206443
T_GANW-11,Bayes,sRLS,16160.0,-0.00021283898243608157,6.966719123461194e-06,-30.54987479729647
T_GANW-11,Bayes,RMLE,16159.0,-0.0006592618658648337,1.4232420098971503e-05,-46.319702604959076
T_GANW-11,Bayes,sRMLE,16159.0,-0.000657994199186481,1.4222055367714469e-05,-46.26432831740425
T_GANW-11,Bayes,Bayes,0.0,1.0,1.0,0.0
T_GANW-11,Bayes,Ada Bayes,16159.0,0.0007163584289111203,2.810701791035618e-05,25.486028611285658
T_GANW-11,Ada Bayes,Persistent,16159.0,-0.0015010379077217734,6.523209439326561e-05,-23.01001485673001
T_GANW-11,Ada Bayes,AR Logit Default,16159.0,-0.0015580546248517633,3.709186281623418e-05,-42.00399483050995
T_GANW-11,Ada Bayes,AR Flx Logit,16159.0,-0.0013742940871754438,3.4101146196546566e-05,-40.29927775711962
T_GANW-11,Ada Bayes,RLS,16159.0,-0.0028445068551492974,9.153165252806567e-05,-31.075794646417627
T_GANW-11,Ada Bayes,sRLS,16159.0,-0.0009292373022844683,3.025092826164984e-05,-30.716695397552158
T_GANW-11,Ada Bayes,RMLE,16159.0,-0.001375620294775954,3.411618450305128e-05,-40.32038602826261
T_GANW-11,Ada Bayes,sRMLE,16159.0,-0.0013743526280976012,3.410098973051114e-05,-40.30117930248414
T_GANW-11,Ada Bayes,Bayes,16159.0,-0.0007163584289111203,2.810701791035618e-05,-25.486028611285658
T_GANW-11,Ada Bayes,Ada Bayes,0.0,1.0,1.0,0.0
T_GANW-13,Persistent,Persistent,0.0,1.0,1.0,0.0
T_GANW-13,Persistent,AR Logit Default,16136.0,0.00011328431850338469,7.393749639019679e-05,1.5321158232591292
T_GANW-13,Persistent,AR Flx Logit,16136.0,0.00019290647950382888,7.342983354332829e-05,2.6270044828419397
T_GANW-13,Persistent,RLS,16136.0,-0.0010807474606605169,0.00010518784782503516,-10.274133312768509
T_GANW-13,Persistent,sRLS,16136.0,0.00067326690004803,6.666871048053196e-05,10.098380973786284
T_GANW-13,Persistent,RMLE,16135.0,0.00019149980843904713,7.344336375623739e-05,2.6073679670273147
T_GANW-13,Persistent,sRMLE,16135.0,0.00019268346037082108,7.343317318482857e-05,2.623848064080705
T_GANW-13,Persistent,Bayes,16136.0,0.0008428517632567944,6.502791451752169e-05,12.960982248678437
T_GANW-13,Persistent,Ada Bayes,16135.0,0.0014659490964518283,6.177832700547157e-05,23.728445543766643
T_GANW-13,AR Logit Default,Persistent,16136.0,-0.00011328431850338469,7.393749639019679e-05,-1.5321158232591292
T_GANW-13,AR Logit Default,AR Logit Default,0.0,1.0,1.0,0.0
T_GANW-13,AR Logit Default,AR Flx Logit,16136.0,7.962216100044405e-05,1.8301454227655241e-06,43.504572232714985
T_GANW-13,AR Logit Default,RLS,16136.0,-0.0011940317791639013,8.438194054971774e-05,-14.149885293117938
T_GANW-13,AR Logit Default,sRLS,16136.0,0.0005599825815446453,1.596910914777357e-05,35.0655270829529
T_GANW-13,AR Logit Default,RMLE,16135.0,7.820641527204168e-05,1.8194415761660758e-06,42.982414360956355
T_GANW-13,AR Logit Default,sRMLE,16135.0,7.939006720381566e-05,1.831978449999459e-06,43.33435635332535
T_GANW-13,AR Logit Default,Bayes,16136.0,0.0007295674447534096,1.506231940891708e-05,48.435092748510726
T_GANW-13,AR Logit Default,Ada Bayes,16135.0,0.0013526557032848227,3.583508493426364e-05,37.745516392640525
T_GANW-13,AR Flx Logit,Persistent,16136.0,-0.00019290647950382888,7.342983354332829e-05,-2.6270044828419397
T_GANW-13,AR Flx Logit,AR Logit Default,16136.0,-7.962216100044405e-05,1.8301454227655241e-06,-43.504572232714985
T_GANW-13,AR Flx Logit,AR Flx Logit,0.0,1.0,1.0,0.0
T_GANW-13,AR Flx Logit,RLS,16136.0,-0.0012736539401643453,8.429174590210656e-05,-15.109598925728854
T_GANW-13,AR Flx Logit,sRLS,16136.0,0.0004803604205442013,1.5237575072002354e-05,31.523751863470736
T_GANW-13,AR Flx Logit,RMLE,16135.0,-1.396045365830944e-06,6.809877344972033e-08,-20.499665897681393
T_GANW-13,AR Flx Logit,sRMLE,16135.0,-2.1239343405696654e-07,6.576668607401148e-08,-3.229398725591744
T_GANW-13,AR Flx Logit,Bayes,16136.0,0.0006499452837529656,1.4310023268854608e-05,45.41747638189113
T_GANW-13,AR Flx Logit,Ada Bayes,16135.0,0.00127305324264695,3.440362700332774e-05,37.002313501965844
T_GANW-13,RLS,Persistent,16136.0,0.0010807474606605169,0.00010518784782503516,10.274133312768509
T_GANW-13,RLS,AR Logit Default,16136.0,0.0011940317791639013,8.438194054971774e-05,14.149885293117938
T_GANW-13,RLS,AR Flx Logit,16136.0,0.0012736539401643453,8.429174590210656e-05,15.109598925728854
T_GANW-13,RLS,RLS,0.0,1.0,1.0,0.0
T_GANW-13,RLS,sRLS,16136.0,0.0017540143607085465,8.31248256405636e-05,21.100315042888745
T_GANW-13,RLS,RMLE,16135.0,0.0012723368321465502,8.42974778188089e-05,15.09294745943638
T_GANW-13,RLS,sRMLE,16135.0,0.0012735204840783245,8.429685388392775e-05,15.107100209070307
T_GANW-13,RLS,Bayes,16136.0,0.0019235992239173114,8.258255205885313e-05,23.292324700706388
T_GANW-13,RLS,Ada Bayes,16135.0,0.0025467861201593314,8.66202950821351e-05,29.400814155078088
T_GANW-13,sRLS,Persistent,16136.0,-0.00067326690004803,6.666871048053196e-05,-10.098380973786284
T_GANW-13,sRLS,AR Logit Default,16136.0,-0.0005599825815446453,1.596910914777357e-05,-35.0655270829529
T_GANW-13,sRLS,AR Flx Logit,16136.0,-0.0004803604205442013,1.5237575072002354e-05,-31.523751863470736
T_GANW-13,sRLS,RLS,16136.0,-0.0017540143607085465,8.31248256405636e-05,-21.100315042888745
T_GANW-13,sRLS,sRLS,0.0,1.0,1.0,0.0
T_GANW-13,sRLS,RMLE,16135.0,-0.00048174837701609423,1.5242228720592456e-05,-31.605184316512045
T_GANW-13,sRLS,sRMLE,16135.0,-0.0004805647250843203,1.5237941217965046e-05,-31.53640153767216
T_GANW-13,sRLS,Bayes,16136.0,0.00016958486320876436,6.832385757750662e-06,24.819969814253536
T_GANW-13,sRLS,Ada Bayes,16135.0,0.0007927009109966867,3.012182986868838e-05,26.315677016714726
T_GANW-13,RMLE,Persistent,16135.0,-0.00019149980843904713,7.344336375623739e-05,-2.6073679670273147
T_GANW-13,RMLE,AR Logit Default,16135.0,-7.820641527204168e-05,1.8194415761660758e-06,-42.982414360956355
T_GANW-13,RMLE,AR Flx Logit,16135.0,1.396045365830944e-06,6.809877344972033e-08,20.499665897681393
T_GANW-13,RMLE,RLS,16135.0,-0.0012723368321465502,8.42974778188089e-05,-15.09294745943638
T_GANW-13,RMLE,sRLS,16135.0,0.00048174837701609423,1.5242228720592456e-05,31.605184316512045
T_GANW-13,RMLE,RMLE,0.0,1.0,1.0,0.0
T_GANW-13,RMLE,sRMLE,16135.0,1.1836519317739778e-06,1.8560062190624638e-08,63.772159781083346
T_GANW-13,RMLE,Bayes,16135.0,0.0006513678561876515,1.4319776462803238e-05,45.48588259263546
T_GANW-13,RMLE,Ada Bayes,16135.0,0.001274449288012781,3.441723147430523e-05,37.028248336506216
T_GANW-13,sRMLE,Persistent,16135.0,-0.00019268346037082108,7.343317318482857e-05,-2.623848064080705
T_GANW-13,sRMLE,AR Logit Default,16135.0,-7.939006720381566e-05,1.831978449999459e-06,-43.33435635332535
T_GANW-13,sRMLE,AR Flx Logit,16135.0,2.1239343405696654e-07,6.576668607401148e-08,3.229398725591744
T_GANW-13,sRMLE,RLS,16135.0,-0.0012735204840783245,8.429685388392775e-05,-15.107100209070307
T_GANW-13,sRMLE,sRLS,16135.0,0.0004805647250843203,1.5237941217965046e-05,31.53640153767216
T_GANW-13,sRMLE,RMLE,16135.0,-1.1836519317739778e-06,1.8560062190624638e-08,-63.772159781083346
T_GANW-13,sRMLE,sRMLE,0.0,1.0,1.0,0.0
T_GANW-13,sRMLE,Bayes,16135.0,0.0006501842042558775,1.431042566983682e-05,45.43289421912067
T_GANW-13,sRMLE,Ada Bayes,16135.0,0.0012732656360810073,3.4403116166111516e-05,37.00903641072506
T_GANW-13,Bayes,Persistent,16136.0,-0.0008428517632567944,6.502791451752169e-05,-12.960982248678437
T_GANW-13,Bayes,AR Logit Default,16136.0,-0.0007295674447534096,1.506231940891708e-05,-48.435092748510726
T_GANW-13,Bayes,AR Flx Logit,16136.0,-0.0006499452837529656,1.4310023268854608e-05,-45.41747638189113
T_GANW-13,Bayes,RLS,16136.0,-0.0019235992239173114,8.258255205885313e-05,-23.292324700706388
T_GANW-13,Bayes,sRLS,16136.0,-0.00016958486320876436,6.832385757750662e-06,-24.819969814253536
T_GANW-13,Bayes,RMLE,16135.0,-0.0006513678561876515,1.4319776462803238e-05,-45.48588259263546
T_GANW-13,Bayes,sRMLE,16135.0,-0.0006501842042558775,1.431042566983682e-05,-45.43289421912067
T_GANW-13,Bayes,Bayes,0.0,1.0,1.0,0.0
T_GANW-13,Bayes,Ada Bayes,16135.0,0.0006230814318251297,2.822125429672068e-05,22.07776155499012
T_GANW-13,Ada Bayes,Persistent,16135.0,-0.0014659490964518283,6.177832700547157e-05,-23.728445543766643
T_GANW-13,Ada Bayes,AR Logit Default,16135.0,-0.0013526557032848227,3.583508493426364e-05,-37.745516392640525
T_GANW-13,Ada Bayes,AR Flx Logit,16135.0,-0.00127305324264695,3.440362700332774e-05,-37.002313501965844
T_GANW-13,Ada Bayes,RLS,16135.0,-0.0025467861201593314,8.66202950821351e-05,-29.400814155078088
T_GANW-13,Ada Bayes,sRLS,16135.0,-0.0007927009109966867,3.012182986868838e-05,-26.315677016714726
T_GANW-13,Ada Bayes,RMLE,16135.0,-0.001274449288012781,3.441723147430523e-05,-37.028248336506216
T_GANW-13,Ada Bayes,sRMLE,16135.0,-0.0012732656360810073,3.4403116166111516e-05,-37.00903641072506
T_GANW-13,Ada Bayes,Bayes,16135.0,-0.0006230814318251297,2.822125429672068e-05,-22.07776155499012
T_GANW-13,Ada Bayes,Ada Bayes,0.0,1.0,1.0,0.0
T_GANW-22,Persistent,Persistent,0.0,1.0,1.0,0.0
T_GANW-22,Persistent,AR Logit Default,16185.0,4.46010630315076e-06,7.582509820415165e-05,0.05881915911053734
T_GANW-22,Persistent,AR Flx Logit,16185.0,0.00028571685159485294,7.387553825760614e-05,3.8674239349451955
T_GANW-22,Persistent,RLS,16185.0,-0.001510571854048001,0.00011759938528779811,-12.844669075722695
T_GANW-22,Persistent,sRLS,16185.0,0.0006764690892475289,6.828622716232828e-05,9.906070653034412
T_GANW-22,Persistent,RMLE,16184.0,0.0002845202171088101,7.389042334200868e-05,3.8504506258725235
T_GANW-22,Persistent,sRMLE,16184.0,0.0002856339902127955,7.3879658179656e-05,3.866086721766001
T_GANW-22,Persistent,Bayes,16185.0,0.0006867419384103043,6.821398242856816e-05,10.067154830302957
T_GANW-22,Persistent,Ada Bayes,16184.0,0.0013183995675773862,6.454898505799026e-05,20.424160568760794
T_GANW-22,AR Logit Default,Persistent,16185.0,-4.46010630315076e-06,7.582509820415165e-05,-0.05881915911053734
T_GANW-22,AR Logit Default,AR Logit Default,0.0,1.0,1.0,0.0
T_GANW-22,AR Logit Default,AR Flx Logit,16185.0,0.000281256745291702,5.940225311578428e-06,47.34636172812952
T_GANW-22,AR Logit Default,RLS,16185.0,-0.0015150319603511515,9.980851234483927e-05,-15.178917313302234
T_GANW-22,AR Logit Default,sRLS,16185.0,0.0006720089829443781,1.709471508009019e-05,39.30970590823056
T_GANW-22,AR Logit Default,RMLE,16184.0,0.000279998844236236,5.92706905247721e-06,47.23923260220701
T_GANW-22,AR Logit Default,sRMLE,16184.0,0.0002811126173402212,5.940637381934882e-06,47.31881686094652
T_GANW-22,AR Logit Default,Bayes,16185.0,0.0006822818321071534,1.436786451697078e-05,47.48518844802985
T_GANW-22,AR Logit Default,Ada Bayes,16184.0,0.0013138781947048118,3.407320937775829e-05,38.559255972190535
T_GANW-22,AR Flx Logit,Persistent,16185.0,-0.00028571685159485294,7.387553825760614e-05,-3.8674239349451955
T_GANW-22,AR Flx Logit,AR Logit Default,16185.0,-0.000281256745291702,5.940225311578428e-06,-47.34636172812952
T_GANW-22,AR Flx Logit,AR Flx Logit,0.0,1.0,1.0,0.0
T_GANW-22,AR Flx Logit,RLS,16185.0,-0.0017962887056428539,9.956483204407266e-05,-18.040840078949728
T_GANW-22,AR Flx Logit,sRLS,16185.0,0.0003907522376526761,1.3987214144897609e-05,27.935524686114444
T_GANW-22,AR Flx Logit,RMLE,16184.0,-1.1950537535604324e-06,3.914768628420572e-08,-30.52586105534986
T_GANW-22,AR Flx Logit,sRMLE,16184.0,-8.128064957517685e-08,3.456016130634631e-08,-2.3517870091452737
T_GANW-22,AR Flx Logit,Bayes,16185.0,0.0004010250868154514,1.1021969230581224e-05,36.3830355035739
T_GANW-22,AR Flx Logit,Ada Bayes,16184.0,0.0010326842967150155,2.9046519693588774e-05,35.55167375069348
T_GANW-22,RLS,Persistent,16185.0,0.001510571854048001,0.00011759938528779811,12.844669075722695
T_GANW-22,RLS,AR Logit Default,16185.0,0.0015150319603511515,9.980851234483927e-05,15.178917313302234
T_GANW-22,RLS,AR Flx Logit,16185.0,0.0017962887056428539,9.956483204407266e-05,18.040840078949728
T_GANW-22,RLS,RLS,0.0,1.0,1.0,0.0
T_GANW-22,RLS,sRLS,16185.0,0.0021870409432955297,9.847029475479395e-05,22.209473261710627
T_GANW-22,RLS,RMLE,16184.0,0.0017952046435944359,9.957114641978092e-05,18.028808996949664
T_GANW-22,RLS,sRMLE,16184.0,0.0017963184166984209,9.95709887969425e-05,18.04002291035249
T_GANW-22,RLS,Bayes,16185.0,0.002197313792458305,9.790450344169986e-05,22.442746073867326
T_GANW-22,RLS,Ada Bayes,16184.0,0.0028290839940630116,0.00010047660192695251,28.155774923976413
T_GANW-22,sRLS,Persistent,16185.0,-0.0006764690892475289,6.828622716232828e-05,-9.906070653034412
T_GANW-22,sRLS,AR Logit Default,16185.0,-0.0006720089829443781,1.709471508009019e-05,-39.30970590823056
T_GANW-22,sRLS,AR Flx Logit,16185.0,-0.0003907522376526761,1.3987214144897609e-05,-27.935524686114444
T_GANW-22,sRLS,RLS,16185.0,-0.0021870409432955297,9.847029475479395e-05,-22.209473261710627
T_GANW-22,sRLS,sRLS,0.0,1.0,1.0,0.0
T_GANW-22,sRLS,RMLE,16184.0,-0.0003919483585937553,1.3992694091075918e-05,-28.010063446288626
T_GANW-22,sRLS,sRMLE,16184.0,-0.00039083458548977006,1.3987869858595335e-05,-27.940101997848803
T_GANW-22,sRLS,Bayes,16185.0,1.027284916277532e-05,5.429726886137563e-06,1.8919058022984274
T_GANW-22,sRLS,Ada Bayes,16184.0,0.0006419309918748205,2.5784548622600348e-05,24.89518698549281
T_GANW-22,RMLE,Persistent,16184.0,-0.0002845202171088101,7.389042334200868e-05,-3.8504506258725235
T_GANW-22,RMLE,AR Logit Default,16184.0,-0.000279998844236236,5.92706905247721e-06,-47.23923260220701
T_GANW-22,RMLE,AR Flx Logit,16184.0,1.1950537535604324e-06,3.914768628420572e-08,30.52586105534986
T_GANW-22,RMLE,RLS,16184.0,-0.0017952046435944359,9.957114641978092e-05,-18.028808996949664
T_GANW-22,RMLE,sRLS,16184.0,0.0003919483585937553,1.3992694091075918e-05,28.010063446288626
T_GANW-22,RMLE,RMLE,0.0,1.0,1.0,0.0
T_GANW-22,RMLE,sRMLE,16184.0,1.1137731039852556e-06,1.8712461137666637e-08,59.51855747686737
T_GANW-22,RMLE,Bayes,16184.0,0.00040223175922657296,1.1030402902469062e-05,36.46460929461907
T_GANW-22,RMLE,Ada Bayes,16184.0,0.001033879350468576,2.906041405525002e-05,35.57579759896565
T_GANW-22,sRMLE,Persistent,16184.0,-0.0002856339902127955,7.3879658179656e-05,-3.866086721766001
T_GANW-22,sRMLE,AR Logit Default,16184.0,-0.0002811126173402212,5.940637381934882e-06,-47.31881686094652
T_GANW-22,sRMLE,AR Flx Logit,16184.0,8.128064957517685e-08,3.456016130634631e-08,2.3517870091452737
T_GANW-22,sRMLE,RLS,16184.0,-0.0017963184166984209,9.95709887969425e-05,-18.04002291035249
T_GANW-22,sRMLE,sRLS,16184.0,0.00039083458548977006,1.3987869858595335e-05,27.940101997848803
T_GANW-22,sRMLE,RMLE,16184.0,-1.1137731039852556e-06,1.8712461137666637e-08,-59.51855747686737
T_GANW-22,sRMLE,sRMLE,0.0,1.0,1.0,0.0
T_GANW-22,sRMLE,Bayes,16184.0,0.00040111798612258766,1.102249142272359e-05,36.38973968082254
T_GANW-22,sRMLE,Ada Bayes,16184.0,0.0010327655773645905,2.9046319931823953e-05,35.55471647705924
T_GANW-22,Bayes,Persistent,16185.0,-0.0006867419384103043,6.821398242856816e-05,-10.067154830302957
T_GANW-22,Bayes,AR Logit Default,16185.0,-0.0006822818321071534,1.436786451697078e-05,-47.48518844802985
T_GANW-22,Bayes,AR Flx Logit,16185.0,-0.0004010250868154514,1.1021969230581224e-05,-36.3830355035739
T_GANW-22,Bayes,RLS,16185.0,-0.002197313792458305,9.790450344169986e-05,-22.442746073867326
T_GANW-22,Bayes,sRLS,16185.0,-1.027284916277532e-05,5.429726886137563e-06,-1.8919058022984274
T_GANW-22,Bayes,RMLE,16184.0,-0.00040223175922657296,1.1030402902469062e-05,-36.46460929461907
T_GANW-22,Bayes,sRMLE,16184.0,-0.00040111798612258766,1.102249142272359e-05,-36.38973968082254
T_GANW-22,Bayes,Bayes,0.0,1.0,1.0,0.0
T_GANW-22,Bayes,Ada Bayes,16184.0,0.0006316475912420029,2.483949832030526e-05,25.428374930367042
T_GANW-22,Ada Bayes,Persistent,16184.0,-0.0013183995675773862,6.454898505799026e-05,-20.424160568760794
T_GANW-22,Ada Bayes,AR Logit Default,16184.0,-0.0013138781947048118,3.407320937775829e-05,-38.559255972190535
T_GANW-22,Ada Bayes,AR Flx Logit,16184.0,-0.0010326842967150155,2.9046519693588774e-05,-35.55167375069348
T_GANW-22,Ada Bayes,RLS,16184.0,-0.0028290839940630116,0.00010047660192695251,-28.155774923976413
T_GANW-22,Ada Bayes,sRLS,16184.0,-0.0006419309918748205,2.5784548622600348e-05,-24.89518698549281
T_GANW-22,Ada Bayes,RMLE,16184.0,-0.001033879350468576,2.906041405525002e-05,-35.57579759896565
T_GANW-22,Ada Bayes,sRMLE,16184.0,-0.0010327655773645905,2.9046319931823953e-05,-35.55471647705924
T_GANW-22,Ada Bayes,Bayes,16184.0,-0.0006316475912420029,2.483949832030526e-05,-25.428374930367042
T_GANW-22,Ada Bayes,Ada Bayes,0.0,1.0,1.0,0.0
