,,,DM_n,DM_mean,DM_std,DM_statistics
E_HBHDW-1,sRMLE,AR Flx Logit,12013.0,-2.4188592163166042e-08,1.1838182236217706e-08,-2.043184071020541
E_HBHDW-1,sRMLE,RLS,12013.0,-0.0008654738786657903,8.628017445336586e-05,-10.030552916843748
E_HBHDW-1,sRMLE,sRLS,12013.0,-0.0002379090301049576,2.397089297275217e-05,-9.924500018436563
E_HBHDW-1,sRMLE,RMLE,12013.0,5.115658844435368e-08,1.2200753579338637e-08,4.192729477695343
E_HBHDW-1,sRMLE,sRMLE,0.0,1.0,1.0,0.0
E_HBHDW-1,sRMLE,Bayes,12013.0,-6.006089581141249e-05,5.8741270370334925e-06,-10.224224902115374
E_HBHDW-1,sRMLE,Ada Bayes,12013.0,4.579088262108858e-05,5.975396494772706e-06,7.662918558251937
E_HBHDW-1,Bayes,Persistent,12014.0,-0.002769753489977654,8.120118891045096e-05,-34.108345614526705
E_HBHDW-1,Bayes,AR Logit Default,12014.0,7.664381971353368e-05,5.372203105162537e-06,14.26614526216236
E_HBHDW-1,Bayes,AR Flx Logit,12014.0,6.002175619036449e-05,5.872258116450206e-06,10.220814030309832
E_HBHDW-1,Bayes,RLS,12014.0,-0.000805355897117743,8.588854702624298e-05,-9.376365148921755
E_HBHDW-1,Bayes,sRLS,12014.0,-0.00017792768335720525,1.9429813067467903e-05,-9.157076168003274
E_HBHDW-1,Bayes,RMLE,12013.0,6.011205239985683e-05,5.875349032527177e-06,10.230805022242935
E_HBHDW-1,Bayes,sRMLE,12013.0,6.006089581141249e-05,5.8741270370334925e-06,10.224224902115374
E_HBHDW-1,Bayes,Bayes,0.0,1.0,1.0,0.0
E_HBHDW-1,Bayes,Ada Bayes,12013.0,0.00010585177843250108,5.733597921345703e-06,18.460899085524204
E_HBHDW-1,Ada Bayes,Persistent,12013.0,-0.0028761887333813383,8.050361620451176e-05,-35.72596058386544
E_HBHDW-1,Ada Bayes,AR Logit Default,12013.0,-2.9188168086291074e-05,5.4177454197112836e-06,-5.387287689312862
E_HBHDW-1,Ada Bayes,AR Flx Logit,12013.0,-4.581507121325176e-05,5.974696950373794e-06,-7.6678641040054805
E_HBHDW-1,Ada Bayes,RLS,12013.0,-0.0009112647612868788,8.603188986742878e-05,-10.591733293617779
E_HBHDW-1,Ada Bayes,sRLS,12013.0,-0.0002836999127260461,2.2230314639365525e-05,-12.761317554200112
E_HBHDW-1,Ada Bayes,RMLE,12013.0,-4.573972603264424e-05,5.9741596751614765e-06,-7.6559423785888185
E_HBHDW-1,Ada Bayes,sRMLE,12013.0,-4.579088262108858e-05,5.975396494772706e-06,-7.662918558251937
E_HBHDW-1,Ada Bayes,Bayes,12013.0,-0.00010585177843250108,5.733597921345703e-06,-18.460899085524204
E_HBHDW-1,Ada Bayes,Ada Bayes,0.0,1.0,1.0,0.0
E_HLGLW-1,Persistent,Persistent,0.0,1.0,1.0,0.0
E_HLGLW-1,Persistent,AR Logit Default,11448.0,0.004593669774753551,0.00011273944590504727,40.74411668001276
E_HLGLW-1,Persistent,AR Flx Logit,11448.0,0.0046800745776747355,0.00011986587449712317,39.042556416269015
E_HLGLW-1,Persistent,RLS,11448.0,0.003277786540503567,0.0001720280784944247,19.052955809739732
E_HLGLW-1,Persistent,sRLS,11448.0,0.004651096863190289,0.00012924152197225474,35.9860642898064
E_HLGLW-1,Persistent,RMLE,11447.0,0.004680840358794965,0.00011991052171456048,39.03440524088734
E_HLGLW-1,Persistent,sRMLE,11447.0,0.004679847449634275,0.00011986830169323352,39.03987096971305
E_HLGLW-1,Persistent,Bayes,11448.0,0.004705240500917715,0.00012142311102319313,38.74908945974067
E_HLGLW-1,Persistent,Ada Bayes,11447.0,0.0047094302659658645,0.00012054587170394021,39.06583020252301
E_HLGLW-1,AR Logit Default,Persistent,11448.0,-0.004593669774753551,0.00011273944590504727,-40.74411668001276
E_HLGLW-1,AR Logit Default,AR Logit Default,0.0,1.0,1.0,0.0
E_HLGLW-1,AR Logit Default,AR Flx Logit,11448.0,8.640480292118369e-05,1.373649234865057e-05,6.289890231883552
E_HLGLW-1,AR Logit Default,RLS,11448.0,-0.0013158832342499839,0.00013628820186916194,-9.654729776754452
E_HLGLW-1,AR Logit Default,sRLS,11448.0,5.7427088436737355e-05,3.3869488541696515e-05,1.6954664119022025
E_HLGLW-1,AR Logit Default,RMLE,11447.0,8.711274580081224e-05,1.3756849716835636e-05,6.33204130769429
E_HLGLW-1,AR Logit Default,sRMLE,11447.0,8.611983664012222e-05,1.3734549585335548e-05,6.270032689880935
E_HLGLW-1,AR Logit Default,Bayes,11448.0,0.00011157072616416433,1.574164227048727e-05,7.08730710592175
E_HLGLW-1,AR Logit Default,Ada Bayes,11447.0,0.00011570265297171233,1.543146802634199e-05,7.497510853933289
E_HLGLW-1,AR Flx Logit,Persistent,11448.0,-0.0046800745776747355,0.00011986587449712317,-39.042556416269015
E_HLGLW-1,AR Flx Logit,AR Logit Default,11448.0,-8.640480292118369e-05,1.373649234865057e-05,-6.289890231883552
E_HLGLW-1,AR Flx Logit,AR Flx Logit,0.0,1.0,1.0,0.0
E_HLGLW-1,AR Flx Logit,RLS,11448.0,-0.0014022880371711679,0.00013486587001481257,-10.397195300016461
E_HLGLW-1,AR Flx Logit,sRLS,11448.0,-2.8977714484446332e-05,2.828300393098584e-05,-1.0245180782095733
E_HLGLW-1,AR Flx Logit,RMLE,11447.0,7.129788695328906e-07,1.366600505169347e-07,5.216943236505806
E_HLGLW-1,AR Flx Logit,sRMLE,11447.0,-2.7993029115712174e-07,4.434410750474962e-08,-6.312407203738584
E_HLGLW-1,AR Flx Logit,Bayes,11448.0,2.5165923242980656e-05,5.540297752137079e-06,4.5421428963227335
E_HLGLW-1,AR Flx Logit,Ada Bayes,11447.0,2.9302886040432994e-05,4.98862939880655e-06,5.873678666555721
E_HLGLW-1,RLS,Persistent,11448.0,-0.003277786540503567,0.0001720280784944247,-19.052955809739732
E_HLGLW-1,RLS,AR Logit Default,11448.0,0.0013158832342499839,0.00013628820186916194,9.654729776754452
E_HLGLW-1,RLS,AR Flx Logit,11448.0,0.0014022880371711679,0.00013486587001481257,10.397195300016461
E_HLGLW-1,RLS,RLS,0.0,1.0,1.0,0.0
E_HLGLW-1,RLS,sRLS,11448.0,0.0013733103226867215,0.00013566759259232963,10.122169302021753
E_HLGLW-1,RLS,RMLE,11447.0,0.0014031235189180744,0.00013488543204299034,10.40188112609121
E_HLGLW-1,RLS,sRMLE,11447.0,0.0014021306097573845,0.0001348747051220933,10.395347019988192
E_HLGLW-1,RLS,Bayes,11448.0,0.0014274539604141486,0.00013515228027194347,10.561357981211492
E_HLGLW-1,RLS,Ada Bayes,11447.0,0.0014317134260889745,0.00013487562126536666,10.614600879463282
E_HLGLW-1,sRLS,Persistent,11448.0,-0.004651096863190289,0.00012924152197225474,-35.9860642898064
E_HLGLW-1,sRLS,AR Logit Default,11448.0,-5.7427088436737355e-05,3.3869488541696515e-05,-1.6954664119022025
E_HLGLW-1,sRLS,AR Flx Logit,11448.0,2.8977714484446332e-05,2.828300393098584e-05,1.0245180782095733
E_HLGLW-1,sRLS,RLS,11448.0,-0.0013733103226867215,0.00013566759259232963,-10.122169302021753
E_HLGLW-1,sRLS,sRLS,0.0,1.0,1.0,0.0
E_HLGLW-1,sRLS,RMLE,11447.0,2.956571077972292e-05,2.8227091858526383e-05,1.0473774444164334
E_HLGLW-1,sRLS,sRMLE,11447.0,2.8572801619032913e-05,2.8299967214114943e-05,1.0095967012265539
E_HLGLW-1,sRLS,Bayes,11448.0,5.4143637727427e-05,2.5094260963982256e-05,2.1575161344443874
E_HLGLW-1,sRLS,Ada Bayes,11447.0,5.8155617950623026e-05,2.587949706538364e-05,2.247071399264345
E_HLGLW-1,RMLE,Persistent,11447.0,-0.004680840358794965,0.00011991052171456048,-39.03440524088734
E_HLGLW-1,RMLE,AR Logit Default,11447.0,-8.711274580081224e-05,1.3756849716835636e-05,-6.33204130769429
E_HLGLW-1,RMLE,AR Flx Logit,11447.0,-7.129788695328906e-07,1.366600505169347e-07,-5.216943236505806
E_HLGLW-1,RMLE,RLS,11447.0,-0.0014031235189180744,0.00013488543204299034,-10.40188112609121
E_HLGLW-1,RMLE,sRLS,11447.0,-2.956571077972292e-05,2.8227091858526383e-05,-1.0473774444164334
E_HLGLW-1,RMLE,RMLE,0.0,1.0,1.0,0.0
E_HLGLW-1,RMLE,sRMLE,11447.0,-9.929091606900121e-07,1.8032856255309107e-07,-5.505870927179887
E_HLGLW-1,RMLE,Bayes,11447.0,2.4447929868519503e-05,5.423569397266465e-06,4.507522662573953
E_HLGLW-1,RMLE,Ada Bayes,11447.0,2.85899071709001e-05,4.936591933642032e-06,5.791173087257025
E_HLGLW-1,sRMLE,Persistent,11447.0,-0.004679847449634275,0.00011986830169323352,-39.03987096971305
E_HLGLW-1,sRMLE,AR Logit Default,11447.0,-8.611983664012222e-05,1.3734549585335548e-05,-6.270032689880935
E_HLGLW-1,sRMLE,AR Flx Logit,11447.0,2.7993029115712174e-07,4.434410750474962e-08,6.312407203738584
E_HLGLW-1,sRMLE,RLS,11447.0,-0.0014021306097573845,0.0001348747051220933,-10.395347019988192
E_HLGLW-1,sRMLE,sRLS,11447.0,-2.8572801619032913e-05,2.8299967214114943e-05,-1.0095967012265539
E_HLGLW-1,sRMLE,RMLE,11447.0,9.929091606900121e-07,1.8032856255309107e-07,5.505870927179887
E_HLGLW-1,sRMLE,sRMLE,0.0,1.0,1.0,0.0
E_HLGLW-1,sRMLE,Bayes,11447.0,2.544083902920952e-05,5.577048211409647e-06,4.561504006380508
E_HLGLW-1,sRMLE,Ada Bayes,11447.0,2.9582816331590117e-05,5.003891436227674e-06,5.911703824070159
E_HLGLW-1,Bayes,Persistent,11448.0,-0.004705240500917715,0.00012142311102319313,-38.74908945974067
E_HLGLW-1,Bayes,AR Logit Default,11448.0,-0.00011157072616416433,1.574164227048727e-05,-7.08730710592175
E_HLGLW-1,Bayes,AR Flx Logit,11448.0,-2.5165923242980656e-05,5.540297752137079e-06,-4.5421428963227335
E_HLGLW-1,Bayes,RLS,11448.0,-0.0014274539604141486,0.00013515228027194347,-10.561357981211492
E_HLGLW-1,Bayes,sRLS,11448.0,-5.4143637727427e-05,2.5094260963982256e-05,-2.1575161344443874
E_HLGLW-1,Bayes,RMLE,11447.0,-2.4447929868519503e-05,5.423569397266465e-06,-4.507522662573953
E_HLGLW-1,Bayes,sRMLE,11447.0,-2.544083902920952e-05,5.577048211409647e-06,-4.561504006380508
E_HLGLW-1,Bayes,Bayes,0.0,1.0,1.0,0.0
E_HLGLW-1,Bayes,Ada Bayes,11447.0,4.141977302380594e-06,4.6165047168387154e-06,0.8971714820412714
E_HLGLW-1,Ada Bayes,Persistent,11447.0,-0.0047094302659658645,0.00012054587170394021,-39.06583020252301
E_HLGLW-1,Ada Bayes,AR Logit Default,11447.0,-0.00011570265297171233,1.543146802634199e-05,-7.497510853933289
E_HLGLW-1,Ada Bayes,AR Flx Logit,11447.0,-2.9302886040432994e-05,4.98862939880655e-06,-5.873678666555721
E_HLGLW-1,Ada Bayes,RLS,11447.0,-0.0014317134260889745,0.00013487562126536666,-10.614600879463282
E_HLGLW-1,Ada Bayes,sRLS,11447.0,-5.8155617950623026e-05,2.587949706538364e-05,-2.247071399264345
E_HLGLW-1,Ada Bayes,RMLE,11447.0,-2.85899071709001e-05,4.936591933642032e-06,-5.791173087257025
E_HLGLW-1,Ada Bayes,sRMLE,11447.0,-2.9582816331590117e-05,5.003891436227674e-06,-5.911703824070159
E_HLGLW-1,Ada Bayes,Bayes,11447.0,-4.141977302380594e-06,4.6165047168387154e-06,-0.8971714820412714
E_HLGLW-1,Ada Bayes,Ada Bayes,0.0,1.0,1.0,0.0
E_HLTWW-1,Persistent,Persistent,0.0,1.0,1.0,0.0
E_HLTWW-1,Persistent,AR Logit Default,3182.0,0.0020449618985049836,0.00021324557560072296,9.588196776102704
E_HLTWW-1,Persistent,AR Flx Logit,3182.0,0.002090302474986274,0.00019918751316270707,10.49249502988348
E_HLTWW-1,Persistent,RLS,3182.0,0.0017870291783359702,0.00023266412932201986,7.679517932910317
E_HLTWW-1,Persistent,sRLS,3182.0,0.002011103983871827,0.00020185228968037493,9.961680145847378
E_HLTWW-1,Persistent,RMLE,3182.0,0.0021014630850406833,0.00019897378936706124,10.559847378718215
E_HLTWW-1,Persistent,sRMLE,3182.0,0.002092502149600684,0.00019901652725650963,10.512560688599807
E_HLTWW-1,Persistent,Bayes,3182.0,0.0020399216599661235,0.0002000891555377825,10.193461452354459
E_HLTWW-1,Persistent,Ada Bayes,3182.0,0.002083129765453206,0.00020172738048718838,10.32483743394409
E_HLTWW-1,AR Logit Default,Persistent,3182.0,-0.0020449618985049836,0.00021324557560072296,-9.588196776102704
E_HLTWW-1,AR Logit Default,AR Logit Default,0.0,1.0,1.0,0.0
E_HLTWW-1,AR Logit Default,AR Flx Logit,3182.0,4.5340576481290394e-05,2.1939948279039054e-05,2.066251515499116
E_HLTWW-1,AR Logit Default,RLS,3182.0,-0.00025793272016901296,0.00013339667491887207,-1.933272978329056
E_HLTWW-1,AR Logit Default,sRLS,3182.0,-3.385791463315624e-05,7.29392037945406e-05,-0.46412069544316303
E_HLTWW-1,AR Logit Default,RMLE,3182.0,5.650118653569982e-05,2.2323513497205683e-05,2.5306190083136326
E_HLTWW-1,AR Logit Default,sRMLE,3182.0,4.7540251095700556e-05,2.1993485711862218e-05,2.1612208700406708
E_HLTWW-1,AR Logit Default,Bayes,3182.0,-5.040238538860072e-06,2.1064741585795153e-05,-0.23923609335300144
E_HLTWW-1,AR Logit Default,Ada Bayes,3182.0,3.8167866948222516e-05,2.265122842221984e-05,1.684759356148311
E_HLTWW-1,AR Flx Logit,Persistent,3182.0,-0.002090302474986274,0.00019918751316270707,-10.49249502988348
E_HLTWW-1,AR Flx Logit,AR Logit Default,3182.0,-4.5340576481290394e-05,2.1939948279039054e-05,-2.066251515499116
E_HLTWW-1,AR Flx Logit,AR Flx Logit,0.0,1.0,1.0,0.0
E_HLTWW-1,AR Flx Logit,RLS,3182.0,-0.00030327329665030334,0.00013299461773664845,-2.27998428478944
E_HLTWW-1,AR Flx Logit,sRLS,3182.0,-7.919849111444663e-05,6.957576448442795e-05,-1.1381268457273281
E_HLTWW-1,AR Flx Logit,RMLE,3182.0,1.1160610054409416e-05,9.01834884536544e-07,12.373502509356282
E_HLTWW-1,AR Flx Logit,sRMLE,3182.0,2.199674614410158e-06,6.196922043172376e-07,3.549066663351714
E_HLTWW-1,AR Flx Logit,Bayes,3182.0,-5.038081502015046e-05,4.8585005460680195e-06,-10.367992632372871
E_HLTWW-1,AR Flx Logit,Ada Bayes,3182.0,-7.172709533067894e-06,1.449901587235547e-05,-0.49462545817492026
E_HLTWW-1,RLS,Persistent,3182.0,-0.0017870291783359702,0.00023266412932201986,-7.679517932910317
E_HLTWW-1,RLS,AR Logit Default,3182.0,0.00025793272016901296,0.00013339667491887207,1.933272978329056
E_HLTWW-1,RLS,AR Flx Logit,3182.0,0.00030327329665030334,0.00013299461773664845,2.27998428478944
E_HLTWW-1,RLS,RLS,0.0,1.0,1.0,0.0
E_HLTWW-1,RLS,sRLS,3182.0,0.00022407480553585668,0.00013857306404055095,1.6167614866612652
E_HLTWW-1,RLS,RMLE,3182.0,0.00031443390670471275,0.00013305579500476792,2.3628019703817458
E_HLTWW-1,RLS,sRMLE,3182.0,0.00030547297126471345,0.0001330028659778354,2.296378841910947
E_HLTWW-1,RLS,Bayes,3182.0,0.00025289248163015286,0.00013248377058152144,1.9085563418466889
E_HLTWW-1,RLS,Ada Bayes,3182.0,0.0002961005871172355,0.0001334326256158758,2.2187531322696517
E_HLTWW-1,sRLS,Persistent,3182.0,-0.002011103983871827,0.00020185228968037493,-9.961680145847378
E_HLTWW-1,sRLS,AR Logit Default,3182.0,3.385791463315624e-05,7.29392037945406e-05,0.46412069544316303
E_HLTWW-1,sRLS,AR Flx Logit,3182.0,7.919849111444663e-05,6.957576448442795e-05,1.1381268457273281
E_HLTWW-1,sRLS,RLS,3182.0,-0.00022407480553585668,0.00013857306404055095,-1.6167614866612652
E_HLTWW-1,sRLS,sRLS,0.0,1.0,1.0,0.0
E_HLTWW-1,sRLS,RMLE,3182.0,9.035910116885605e-05,6.965147978730109e-05,1.29709952831525
E_HLTWW-1,sRLS,sRMLE,3182.0,8.139816572885678e-05,6.955681041905379e-05,1.1700561573380697
E_HLTWW-1,sRLS,Bayes,3182.0,2.8817676094296178e-05,6.970715917575664e-05,0.41334559959714345
E_HLTWW-1,sRLS,Ada Bayes,3182.0,7.202578158137875e-05,7.156688095999918e-05,1.0062540386946748
E_HLTWW-1,RMLE,Persistent,3182.0,-0.0021014630850406833,0.00019897378936706124,-10.559847378718215
E_HLTWW-1,RMLE,AR Logit Default,3182.0,-5.650118653569982e-05,2.2323513497205683e-05,-2.5306190083136326
E_HLTWW-1,RMLE,AR Flx Logit,3182.0,-1.1160610054409416e-05,9.01834884536544e-07,-12.373502509356282
E_HLTWW-1,RMLE,RLS,3182.0,-0.00031443390670471275,0.00013305579500476792,-2.3628019703817458
E_HLTWW-1,RMLE,sRLS,3182.0,-9.035910116885605e-05,6.965147978730109e-05,-1.29709952831525
E_HLTWW-1,RMLE,RMLE,0.0,1.0,1.0,0.0
E_HLTWW-1,RMLE,sRMLE,3182.0,-8.960935439999259e-06,1.2490391095279771e-06,-7.17313588870936
E_HLTWW-1,RMLE,Bayes,3182.0,-6.154142507455989e-05,5.2955368976071675e-06,-11.61954968166767
E_HLTWW-1,RMLE,Ada Bayes,3182.0,-1.8333319587477317e-05,1.4447247232621664e-05,-1.2687841690974444
E_HLTWW-1,sRMLE,Persistent,3182.0,-0.002092502149600684,0.00019901652725650963,-10.512560688599807
E_HLTWW-1,sRMLE,AR Logit Default,3182.0,-4.7540251095700556e-05,2.1993485711862218e-05,-2.1612208700406708
E_HLTWW-1,sRMLE,AR Flx Logit,3182.0,-2.199674614410158e-06,6.196922043172376e-07,-3.549066663351714
E_HLTWW-1,sRMLE,RLS,3182.0,-0.00030547297126471345,0.0001330028659778354,-2.296378841910947
E_HLTWW-1,sRMLE,sRLS,3182.0,-8.139816572885678e-05,6.955681041905379e-05,-1.1700561573380697
E_HLTWW-1,sRMLE,RMLE,3182.0,8.960935439999259e-06,1.2490391095279771e-06,7.17313588870936
E_HLTWW-1,sRMLE,sRMLE,0.0,1.0,1.0,0.0
E_HLTWW-1,sRMLE,Bayes,3182.0,-5.2580489634560634e-05,4.914344936943815e-06,-10.697707931464054
E_HLTWW-1,sRMLE,Ada Bayes,3182.0,-9.37238414747806e-06,1.449667277636839e-05,-0.646418075194911
E_HLTWW-1,Bayes,Persistent,3182.0,-0.0020399216599661235,0.0002000891555377825,-10.193461452354459
E_HLTWW-1,Bayes,AR Logit Default,3182.0,5.040238538860072e-06,2.1064741585795153e-05,0.23923609335300144
E_HLTWW-1,Bayes,AR Flx Logit,3182.0,5.038081502015046e-05,4.8585005460680195e-06,10.367992632372871
E_HLTWW-1,Bayes,RLS,3182.0,-0.00025289248163015286,0.00013248377058152144,-1.9085563418466889
E_HLTWW-1,Bayes,sRLS,3182.0,-2.8817676094296178e-05,6.970715917575664e-05,-0.41334559959714345
E_HLTWW-1,Bayes,RMLE,3182.0,6.154142507455989e-05,5.2955368976071675e-06,11.61954968166767
E_HLTWW-1,Bayes,sRMLE,3182.0,5.2580489634560634e-05,4.914344936943815e-06,10.697707931464054
E_HLTWW-1,Bayes,Bayes,0.0,1.0,1.0,0.0
E_HLTWW-1,Bayes,Ada Bayes,3182.0,4.320810548708257e-05,1.2632716807697261e-05,3.419796086202176
E_HLTWW-1,Ada Bayes,Persistent,3182.0,-0.002083129765453206,0.00020172738048718838,-10.32483743394409
E_HLTWW-1,Ada Bayes,AR Logit Default,3182.0,-3.8167866948222516e-05,2.265122842221984e-05,-1.684759356148311
E_HLTWW-1,Ada Bayes,AR Flx Logit,3182.0,7.172709533067894e-06,1.449901587235547e-05,0.49462545817492026
E_HLTWW-1,Ada Bayes,RLS,3182.0,-0.0002961005871172355,0.0001334326256158758,-2.2187531322696517
E_HLTWW-1,Ada Bayes,sRLS,3182.0,-7.202578158137875e-05,7.156688095999918e-05,-1.0062540386946748
E_HLTWW-1,Ada Bayes,RMLE,3182.0,1.8333319587477317e-05,1.4447247232621664e-05,1.2687841690974444
E_HLTWW-1,Ada Bayes,sRMLE,3182.0,9.37238414747806e-06,1.449667277636839e-05,0.646418075194911
E_HLTWW-1,Ada Bayes,Bayes,3182.0,-4.320810548708257e-05,1.2632716807697261e-05,-3.419796086202176
E_HLTWW-1,Ada Bayes,Ada Bayes,0.0,1.0,1.0,0.0
E_HYWDW-1,Persistent,Persistent,0.0,1.0,1.0,0.0
E_HYWDW-1,Persistent,AR Logit Default,11221.0,0.002436652365747413,0.00011573407378469315,21.05295102907776
E_HYWDW-1,Persistent,AR Flx Logit,11221.0,0.0023297001253163563,0.0001157392836292233,20.1279655457412
E_HYWDW-1,Persistent,RLS,11221.0,0.0018953469252904903,0.00016443122450299292,11.52617134482691
E_HYWDW-1,Persistent,sRLS,11221.0,0.002416961636922398,0.00012012101799641103,20.12015862583527
E_HYWDW-1,Persistent,RMLE,11220.0,0.0023308160163326456,0.00011574171893871592,20.137182742608626
E_HYWDW-1,Persistent,sRMLE,11220.0,0.0023307133867937176,0.0001157427132190374,20.13612309084795
E_HYWDW-1,Persistent,Bayes,11221.0,0.0023035068165380853,0.00011620926003226209,19.821175790481345
E_HYWDW-1,Persistent,Ada Bayes,11220.0,0.0026063552189238624,0.00011520625158370791,22.6223753726247
E_HYWDW-1,AR Logit Default,Persistent,11221.0,-0.002436652365747413,0.00011573407378469315,-21.05295102907776
E_HYWDW-1,AR Logit Default,AR Logit Default,0.0,1.0,1.0,0.0
E_HYWDW-1,AR Logit Default,AR Flx Logit,11221.0,-0.0001069522404310567,9.856471033093938e-06,-10.850483326938859
E_HYWDW-1,AR Logit Default,RLS,11221.0,-0.0005413054404569231,0.00012087026304967585,-4.478200891323959
E_HYWDW-1,AR Logit Default,sRLS,11221.0,-1.969072882501516e-05,4.039354329553351e-05,-0.4874504634603583
E_HYWDW-1,AR Logit Default,RMLE,11220.0,-0.00010671023385626678,9.86106452361035e-06,-10.820888367259206
E_HYWDW-1,AR Logit Default,sRMLE,11220.0,-0.00010681286339519476,9.860308144755139e-06,-10.832126317924244
E_HYWDW-1,AR Logit Default,Bayes,11221.0,-0.00013314554920932755,9.981585522320578e-06,-13.33852381526645
E_HYWDW-1,AR Logit Default,Ada Bayes,11220.0,0.00016882896873494978,1.6522753653929038e-05,10.217512681649028
E_HYWDW-1,AR Flx Logit,Persistent,11221.0,-0.0023297001253163563,0.0001157392836292233,-20.1279655457412
E_HYWDW-1,AR Flx Logit,AR Logit Default,11221.0,0.0001069522404310567,9.856471033093938e-06,10.850483326938859
E_HYWDW-1,AR Flx Logit,AR Flx Logit,0.0,1.0,1.0,0.0
E_HYWDW-1,AR Flx Logit,RLS,11221.0,-0.0004343532000258663,0.00012202173880967564,-3.559479231762413
E_HYWDW-1,AR Flx Logit,sRLS,11221.0,8.726151160604158e-05,3.980325476880612e-05,2.1922233172552446
E_HYWDW-1,AR Flx Logit,RMLE,11220.0,1.4193958250336895e-07,1.5868466579857007e-08,8.944358697475106
E_HYWDW-1,AR Flx Logit,sRMLE,11220.0,3.9310043575400496e-08,1.5745447893555335e-08,2.4964860966575615
E_HYWDW-1,AR Flx Logit,Bayes,11221.0,-2.6193308778270847e-05,5.35737673451103e-06,-4.888986325681799
E_HYWDW-1,AR Flx Logit,Ada Bayes,11220.0,0.0002756811421737199,1.837451604518932e-05,15.00278189456604
E_HYWDW-1,RLS,Persistent,11221.0,-0.0018953469252904903,0.00016443122450299292,-11.52617134482691
E_HYWDW-1,RLS,AR Logit Default,11221.0,0.0005413054404569231,0.00012087026304967585,4.478200891323959
E_HYWDW-1,RLS,AR Flx Logit,11221.0,0.0004343532000258663,0.00012202173880967564,3.559479231762413
E_HYWDW-1,RLS,RLS,0.0,1.0,1.0,0.0
E_HYWDW-1,RLS,sRLS,11221.0,0.000521614711631908,0.00011881552207145205,4.38992699968727
E_HYWDW-1,RLS,RMLE,11220.0,0.0004345338520147912,0.0001220335380853337,3.560615336957314
E_HYWDW-1,RLS,sRMLE,11220.0,0.0004344312224758632,0.00012203402113805466,3.5597602890840156
E_HYWDW-1,RLS,Bayes,11221.0,0.0004081598912475955,0.00012175376908316018,3.3521894771180283
E_HYWDW-1,RLS,Ada Bayes,11220.0,0.0007100730546060077,0.00012089841771072737,5.873041385999147
E_HYWDW-1,sRLS,Persistent,11221.0,-0.002416961636922398,0.00012012101799641103,-20.12015862583527
E_HYWDW-1,sRLS,AR Logit Default,11221.0,1.969072882501516e-05,4.039354329553351e-05,0.4874504634603583
E_HYWDW-1,sRLS,AR Flx Logit,11221.0,-8.726151160604158e-05,3.980325476880612e-05,-2.1922233172552446
E_HYWDW-1,sRLS,RLS,11221.0,-0.000521614711631908,0.00011881552207145205,-4.38992699968727
E_HYWDW-1,sRLS,sRLS,0.0,1.0,1.0,0.0
E_HYWDW-1,sRLS,RMLE,11220.0,-8.689349378670957e-05,3.980964499483354e-05,-2.1826273872236555
E_HYWDW-1,sRLS,sRMLE,11220.0,-8.699612332563752e-05,3.9810611656948527e-05,-2.1851522191196584
E_HYWDW-1,sRLS,Bayes,11221.0,-0.0001134548203843124,3.7493855155299426e-05,-3.025822880401854
E_HYWDW-1,sRLS,Ada Bayes,11220.0,0.00018864570880450696,3.365792501601349e-05,5.604543413059104
E_HYWDW-1,RMLE,Persistent,11220.0,-0.0023308160163326456,0.00011574171893871592,-20.137182742608626
E_HYWDW-1,RMLE,AR Logit Default,11220.0,0.00010671023385626678,9.86106452361035e-06,10.820888367259206
E_HYWDW-1,RMLE,AR Flx Logit,11220.0,-1.4193958250336895e-07,1.5868466579857007e-08,-8.944358697475106
E_HYWDW-1,RMLE,RLS,11220.0,-0.0004345338520147912,0.0001220335380853337,-3.560615336957314
E_HYWDW-1,RMLE,sRLS,11220.0,8.689349378670957e-05,3.980964499483354e-05,2.1826273872236555
E_HYWDW-1,RMLE,RMLE,0.0,1.0,1.0,0.0
E_HYWDW-1,RMLE,sRMLE,11220.0,-1.0262953892796842e-07,1e-08,-10.262496531723006
E_HYWDW-1,RMLE,Bayes,11220.0,-2.6319026431506567e-05,5.361755551992414e-06,-4.90843964967059
E_HYWDW-1,RMLE,Ada Bayes,11220.0,0.00027553920259121653,1.837359644524357e-05,14.995807936036222
E_HYWDW-1,sRMLE,Persistent,11220.0,-0.0023307133867937176,0.0001157427132190374,-20.13612309084795
E_HYWDW-1,sRMLE,AR Logit Default,11220.0,0.00010681286339519476,9.860308144755139e-06,10.832126317924244
E_HYWDW-1,sRMLE,AR Flx Logit,11220.0,-3.9310043575400496e-08,1.5745447893555335e-08,-2.4964860966575615
E_HYWDW-1,sRMLE,RLS,11220.0,-0.0004344312224758632,0.00012203402113805466,-3.5597602890840156
E_HYWDW-1,sRMLE,sRLS,11220.0,8.699612332563752e-05,3.9810611656948527e-05,2.1851522191196584
E_HYWDW-1,sRMLE,RMLE,11220.0,1.0262953892796842e-07,1e-08,10.262496531723006
E_HYWDW-1,sRMLE,sRMLE,0.0,1.0,1.0,0.0
E_HYWDW-1,sRMLE,Bayes,11220.0,-2.6216396892578604e-05,5.363821888981238e-06,-4.887415935972267
E_HYWDW-1,sRMLE,Ada Bayes,11220.0,0.00027564183213014455,1.837639878906843e-05,14.999105728832543
E_HYWDW-1,Bayes,Persistent,11221.0,-0.0023035068165380853,0.00011620926003226209,-19.821175790481345
